Country,Series Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Afghanistan,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Gini index (World Bank estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,CPIA debt policy rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.5,2.5,2.5,2.5,2.5,3.0,3.0,2.5,2.5,2.5,2.5,2.5
Afghanistan,CPIA efficiency of revenue mobilization rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Afghanistan,CPIA financial sector rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5
Afghanistan,CPIA macroeconomic management rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Afghanistan,CPIA property rights and rule-based governance rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0
Afghanistan,CPIA trade rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5
Afghanistan,Human capital index (HCI) (scale 0-1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,0.393489241600037,,0.400284141302109
Afghanistan,Employment in agriculture (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4300003051758,63.6500015258789,64.4100036621094,64.4400024414063,64.3000030517578,64.6800003051758,64.9800033569336,65.1999969482422,65.4599990844727,65.8399963378906,66.2900009155273,64.4199981689453,63.7000007629395,63.2700004577637,62.1500015258789,61.2799987792969,60.1399993896484,59.2900009155273,56.8899993896484,54.5800018310547,53.560001373291,51.4000015258789,49.8199996948242,48.4099998474121,47.0699996948242,45.810001373291,43.9900016784668,43.1300010681152,42.5,
Afghanistan,Employment in industry (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4300003051758,12.210000038147,11.5699996948242,11.4799995422363,11.5100002288818,11.0799999237061,10.6899995803833,10.3299999237061,9.94999980926514,9.47999954223633,8.97999954223633,9.98999977111816,10.3500003814697,10.6099996566772,11.3299999237061,11.789999961853,12.1999998092651,12.4799995422363,13.6300001144409,14.6599998474121,14.75,15.7700004577637,16.3299999237061,16.7700004577637,17.1700000762939,17.3199996948242,18.0300006866455,18.4599990844727,18.5499992370605,
Afghanistan,Employment in services (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1399993896484,24.1399993896484,24.0300006866455,24.0799999237061,24.1900005340576,24.2399997711182,24.3299999237061,24.4599990844727,24.5900001525879,24.6800003051758,24.7199993133545,25.5900001525879,25.9500007629395,26.1200008392334,26.5300006866455,26.9300003051758,27.6599998474121,28.2299995422363,29.4799995422363,30.7700004577637,31.6900005340576,32.8300018310547,33.8499984741211,34.8199996948242,35.7599983215332,36.8699989318848,37.9900016784668,38.4099998474121,38.9599990844727,
Afghanistan,International migrant stock (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478024987632141,,,,,0.426423646962574,,,,,0.385327536273078,,,,,0.357787647744167,,,,,0.365657832373532,,,,,1.17554692684705,,,,,
Albania,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,23.9574919106695,23.8105066597225,20.0729179060642,18.8520751406844,18.0403314265347,16.8203725696072,15.6061801305352,16.0299218388153,16.9793941336596,18.5933534612466,15.4050638293415,7.48481872467814,12.4995914932505,15.9788298133865,11.983694347693,12.6408294970517,11.620333234637,10.1971272832635,11.4671662578473,16.8417629634305,20.1152855452625,21.3334108322137,20.9456161731319,20.8473864531722,22.2175607600291,23.0129911473171,25.2096077274316,28.2478654166425,25.3024181160681,25.2407486083138,27.9794352415409,29.2415371390963,28.9374877608303,28.9163151372576,28.2130014584625,27.2673911512668,28.9778991754721,31.5698080476189,31.5719272134517,31.3074978320996,23.1110895172902
Albania,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06666159864896,4.89321210624299,2.81772280812469,2.92548596657615,2.81594061771928,2.1031528051092,1.76789579262462,1.28264133419298,4.10877595525929,5.28543275433979,3.10482707446756,3.17270817814522,4.75017450889019,3.25976919303765,3.65485220012029,6.10898006747451,9.68207039380729,11.170640892823,9.13813414575857,8.13533347464313,7.45135722825396,9.81628764801144,8.6930387219853,8.69053621980377,8.80509197849022,7.85547051565549,7.94635135089316,7.7987221644757,
Albania,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,1857338011.85488,1897050133.42015,2097326250.0,2080796250.0,2051236250.0,2253090000.0,2028553750.0,1099559027.77778,652174990.837304,1185315468.46295,1880951520.3972,2392764853.42107,3199641335.93751,2258513974.0968,2545964540.88383,3212121650.97755,3480355258.04122,3922100793.5403,4348068242.19512,5611496257.14231,7184685781.51876,8052073539.38058,8896072918.9814,10677324144.4289,12881353507.8539,12044208085.864,11926922828.9911,12890764531.3284,12319830437.3467,12776220507.0162,13228147516.1168,11386850129.8411,11861199830.8396,13019689336.6919,15156432309.8977,15400242874.8812,14887629268.2927
Albania,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,5.74563529200671,2.94859680156867,1.10493826182712,-1.25159664469854,1.78064395977269,5.63724317825177,-0.787842655012852,-1.42003965482257,9.83654897047623,-9.57564016948646,-28.0021416560459,-7.18711091636945,9.55941169434738,8.3028665911288,13.3223333200802,9.0999994436022,-10.9199840851035,8.8294237664642,12.8908036419573,6.94621658543626,8.2933126362982,4.53652415746586,5.5286374640865,5.51466791001826,5.52642424110965,5.90265903803065,5.98325952322337,7.5000414281097,3.35428935222038,3.70693815038592,2.54540614450104,1.417242800379,1.00201754037133,1.77444885497087,2.21872637165328,3.31498068405152,3.80222740018748,4.01935968580831,2.11341998165848,-3.95539792669307
Albania,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,639.484735848211,639.865909445734,693.873474633887,674.793383069492,652.774321396566,697.995596576519,617.230435515505,336.586994504629,200.852219772323,367.279225077581,586.416339644261,750.604449178826,1009.97727483821,717.380047745673,813.789396580449,1033.24253162418,1126.68334010717,1281.6598256178,1425.12421860142,1846.12012081207,2373.58129170055,2673.78658429559,2972.74292399799,3595.03805682893,4370.5399247769,4114.13489916342,4094.34838574494,4437.14261222684,4247.63004748194,4413.06200528903,4578.63320812155,3952.80253807527,4124.05538986272,4531.0193737689,5287.66369446913,5395.65953185375,5246.29230634793
Albania,"Inflation, GDP deflator (annual %)",,,,,,,,,,,,,,,,,,,,,,-2.13957198592783,-0.0177190999887955,-0.0167551715145464,-0.0283602569954127,0.351222347321595,-2.41730042856705,-0.000306092834563287,-0.00057858012561951,0.00367916143216007,-0.431368813098885,35.514246957839,232.984658871868,125.650814200424,35.8424752156678,9.97066268022502,38.1720581904406,11.2396444889093,6.73085989716517,2.10284998780091,5.64747147491495,3.81085736921132,3.64747627374751,5.19863530390563,3.15236892630959,3.30681815262164,2.47818888484454,4.38670937874643,4.11708542761993,2.41833605658384,4.49314320250261,2.31474379699794,1.04271460596459,0.288745964465136,1.54991706750106,0.563991353628552,-0.632653419297611,1.45106269946422,1.47305810209839,1.22100947633079,-0.447649052745419
Albania,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,23.5366005935177,22.2899596239822,24.7376437022741,21.558592462639,20.075351594758,19.1144514025886,16.0311247475208,16.1296420781227,19.9184766016104,21.4727330022325,24.0318995737727,28.5857013386048,96.2858807479086,64.5395029570264,41.1188903879182,34.9697653759195,33.27511148197,35.2284289698301,36.6703685610943,34.1692673931568,43.3387875873655,45.1576132001299,47.5794520503068,46.1731745895907,44.8296265467915,47.85935562815,49.0574825118736,54.9542146887506,52.1493333802176,49.8541657924919,48.5639550032469,51.9770317939697,47.572712860263,46.9573987095321,47.19484413802,44.5336151883802,45.8319636476989,46.624465948041,45.236190919583,44.9795617383162,37.8588314167656
Albania,Oil rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,13.1022707410627,13.1350368534285,4.86064548160219,7.98968304790724,4.92463189792542,7.71798212335065,7.55276960231829,4.10811311763452,4.29220184936419,2.34122357908128,1.32497899423878,1.05617341296277,1.05331511516606,1.13513624534112,0.17592098952006,0.441779764685246,0.945520258379203,0.650141974404092,0.664610136036389,0.644512639910059,0.68298105743337,0.926516998854583,1.11613085761613,0.83942817638714,0.916225275620563,0.459639844900993,1.35748215176147,2.73816308738722,3.00847566138625,2.64966720733238,2.77663351256861,1.33705853816038,1.15637306235545,1.1397818150594,1.54518807530349,1.35354642713977,
Albania,Tax revenue (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6007883019966,8.86171869158599,9.90483695717787,14.5689441026067,,,,16.4842422693753,17.1961377405428,17.9650758619194,,,,,,,18.0220132797796,17.4832335567459,16.5032706123389,18.3019361358269,18.5157898553099,17.590229809729,18.8874919791442,18.5459516560754,18.1462480101718,
Albania,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,47.4940925041872,46.1004662837047,44.8105616083383,40.4106676033234,38.1156830212927,35.9348239721958,31.637304878056,32.159563916938,36.89787073527,40.066086463479,39.4369634031142,36.0705200632829,108.785472241159,80.518332770413,53.1025847356112,47.6105948729712,44.895444716607,45.4255562530936,48.1375348189415,51.0110303565873,63.454073132628,66.4910240323437,68.5250682234387,67.0205610427628,67.0471873068205,70.8723467754672,74.2670902393052,83.2020801053931,77.4517514962857,75.0949144008056,76.5433902447878,81.218568933066,76.5102006210933,75.8737138467897,75.4078455964825,71.801006339647,74.809862823171,78.1942739956599,76.8081181330347,76.2870595704158,60.9699209340559
Albania,External debt stocks (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4538639208255,102.519434311342,64.4704411333546,46.6084962607158,18.8339089219613,15.0396140985011,22.3694743859096,23.7786784966771,23.5169217207245,31.2984369032889,28.5148942075257,26.4836764719387,26.906719150872,21.8078627475742,25.8843392243347,27.4843913481842,27.0298335953975,32.8810136001664,38.8531585672736,46.0423493773593,50.2880563701202,60.3897701321524,66.53343215432,63.7664595243345,73.313551445325,70.651576129568,75.0984101960055,65.2388316475005,62.8795883763125,74.1883076594627
Albania,Domestic general government health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.83031464,34.5555954,36.07753754,47.62977219,65.20411682,69.52596283,74.33125305,85.71827698,97.43617249,94.71818542,96.2378006,104.12452698,103.79718018,113.41701508,118.4573822,107.59864044,115.21235657,120.75823975,148.43656921,,
Albania,"Government expenditure on education, total (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44697999954224,3.81464004516602,3.08350992202759,3.37947010993958,3.53697991371155,3.59293007850647,3.4301700592041,3.45869994163513,3.11779999732971,3.13824009895325,3.22751998901367,3.28154993057251,3.1914598941803,3.27592992782593,,,,,,3.53929996490479,,3.43796992301941,3.96209001541138,3.61172008514404,,3.94576001167297,
Albania,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73437520175261,5.42898862467715,6.22608105672699,6.25619786501779,4.64272721436367,5.30374152460951,5.28386450211732,5.26790009594914,4.82648553602103,4.24378498276555,3.82627416237853,3.78723434007733,3.80518109954003,4.02942680104453,4.39406689444709,4.66810723731853
Albania,Net ODA received (% of central government expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.152087111952,33.6048280354493,29.1161488060314,35.1460769842657,,,,28.4669807258797,27.1813332068832,18.376088906084,,,,,,,12.793009359238,12.3182387046054,8.74617953298781,8.71743650149219,12.0403095397853,6.01923806209245,5.41756153840883,9.76402131149525,0.79677483352974,
Albania,Real effective exchange rate index (2010 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,S&P Global Equity Indices (annual % change),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008811686,,0.329598108,2.131430676,3.094467361,3.579992422,4.377871687,5.493573307,6.286818262,7.180321133,8.402314745,9.228640975,10.52684499,12.55565885,15.1407347,17.68495137
Albania,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.011168695,0.032196828,0.048593919,0.06502737,0.081437045,0.114097347,0.325798377,0.390081273,0.971900415,2.420387798,6.043890864,9.609991316,15.03611541,23.86,41.2,45.0,47.0,49.4,51.8,54.3,56.9,59.6,62.4,65.4,68.55039112,72.23767711
Albania,Mobile cellular subscriptions,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,3300.0,5600.0,11008.0,29791.0,392650.0,851000.0,1100000.0,1259590.0,1530244.0,1909885.0,2322436.0,1859632.0,2463741.0,2692372.0,3100000.0,3500000.0,3685983.0,3359654.0,3400955.0,3369756.0,3625699.0,2714878.0,2630076.0,2618880.0
Albania,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.52783,,,,,,,,,,,,
Albania,Gini index (World Bank estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,31.7,,,30.6,,,30.0,,,,29.0,,34.6,32.9,33.7,33.2,,,
Albania,CPIA debt policy rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,
Albania,CPIA efficiency of revenue mobilization rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.0,,,,,,,,,,,,,,
Albania,CPIA financial sector rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,
Albania,CPIA macroeconomic management rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,,,,,,,,,,,,,,
Albania,CPIA property rights and rule-based governance rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,
Albania,CPIA trade rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.0,,,,,,,,,,,,,,
Albania,Human capital index (HCI) (scale 0-1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54360294342041,,,,,,,0.621,0.628666281700134,,0.634250938892365
Albania,Employment in agriculture (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9099998474121,58.1100006103516,57.6199989318848,57.0800018310547,56.3600006103516,55.939998626709,56.060001373291,55.25,54.0299987792969,52.8199996948242,51.310001373291,50.1599998474121,49.2700004577637,48.3400001525879,47.3800010681152,46.2999992370605,45.5499992370605,44.6599998474121,44.0499992370605,42.0800018310547,45.3899993896484,46.0,44.2000007629395,42.2599983215332,41.2799987792969,40.0400009155273,38.0800018310547,37.2900009155273,36.4199981689453,
Albania,Employment in industry (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5799999237061,11.4499998092651,11.6300001144409,11.789999961853,12.0299997329712,11.7299995422363,11.6300001144409,11.7200002670288,12.1700000762939,12.8100004196167,13.6700000762939,14.460000038147,14.8100004196167,15.2299995422363,15.7600002288818,16.4799995422363,16.9500007629395,17.7800006866455,19.9400005340576,20.5900001525879,18.8700008392334,17.2800006866455,16.8799991607666,17.7399997711182,18.6700000762939,19.3799991607666,19.3799991607666,19.75,20.1499996185303,
Albania,Employment in services (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5100002288818,30.4400005340576,30.75,31.1299991607666,31.6100006103516,32.3400001525879,32.310001373291,33.0400009155273,33.7999992370605,34.3699989318848,35.0200004577637,35.3800010681152,35.9199981689453,36.4300003051758,36.8499984741211,37.2200012207031,37.5,37.5699996948242,36.0099983215332,37.3199996948242,35.75,36.7299995422363,38.9199981689453,40.0,40.0499992370605,40.5800018310547,42.5400009155273,42.9700012207031,43.4300003051758,
Albania,International migrant stock (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01170030471258,,,,,2.29675797068748,,,,,2.45662587504985,,,,,2.10043436900991,,,,,1.8189568635262,,,,,1.98903641031678,,,,,
